highway,lat,lon
motorway_junction,42.1715208,-93.5708482
motorway_junction,42.1928456,-93.5707255
motorway_junction,41.882969,-93.5712731
motorway_junction,42.030101,-93.570752
motorway_junction,41.603623,-90.686718
motorway_junction,42.0082878,-93.5640612
motorway_junction,42.0731664,-93.5673358
motorway_junction,42.1821032,-93.5705537
motorway_junction,42.1347929,-93.5585354
motorway_junction,42.0043043,-93.6177867
motorway_junction,41.579798,-90.5222622
motorway_junction,42.007915,-93.315077
motorway_junction,42.008189,-93.427198
motorway_junction,42.0070002,-93.5787113
motorway_junction,42.0060392,-93.592583200000007
motorway_junction,42.0070768,-93.5712756
motorway_junction,42.0106663,-93.6865238
motorway_junction,41.996888,-93.570842
motorway_junction,41.297631,-93.779676
motorway_junction,41.231975,-93.780941
motorway_junction,41.309521,-93.778492
motorway_junction,41.5019572,-93.6333176
motorway_junction,41.3587593,-93.7797366
motorway_junction,41.367613,-93.780671
motorway_junction,41.1731418,-93.783903
motorway_junction,41.224273,-93.782016
motorway_junction,41.498441,-93.617815
motorway_junction,41.4764953,-93.7800299
motorway_junction,41.4888413,-93.7805026
motorway_junction,41.503993,-93.637024
motorway_junction,41.508403,-93.563434
motorway_junction,41.094431,-92.444135
motorway_junction,41.5047761,-93.5798789
motorway_junction,41.180178,-93.7841103
motorway_junction,41.09371,-92.435059
motorway_junction,42.4458694,-94.1910959
motorway_junction,42.445215,-94.176309
motorway_junction,42.450388,-94.117095
motorway_junction,42.4292263,-96.3716389
motorway_junction,42.292869,-96.289642
motorway_junction,42.378836,-96.35657
motorway_junction,42.4571882,-96.3309287
motorway_junction,42.4570342,-96.3306754
motorway_junction,42.514679,-96.335059
motorway_junction,42.224319,-96.241133
motorway_junction,42.4937404,-96.4599734
motorway_junction,42.4685069,-96.3235244
motorway_junction,42.546481,-96.340501
motorway_junction,42.4440008,-96.3560306
motorway_junction,42.336218,-96.32501
motorway_junction,42.312549,-96.3049084
motorway_junction,42.444491,-96.3400632
motorway_junction,42.4494994,-96.3355369
motorway_junction,42.2292567,-96.2442572
motorway_junction,42.2322899,-96.2426544
motorway_junction,42.44129,-96.375175
motorway_junction,43.3620733,-93.3492063
motorway_junction,43.449225,-93.350048
motorway_junction,42.4820569,-96.323823
motorway_junction,42.523989,-96.339313
motorway_junction,42.372247,-96.351848
motorway_junction,43.439439,-93.349321
motorway_junction,42.4463837,-96.3765303
motorway_junction,43.35283,-93.3487
motorway_junction,42.4398392,-96.3754836
motorway_junction,42.3960572,-96.3665805
motorway_junction,43.279393,-93.349811
motorway_junction,42.285664,-96.281508
motorway_junction,42.4450619,-96.3641873
motorway_junction,42.4529654,-96.3766628
motorway_junction,42.4496961,-96.3764645
motorway_junction,42.405203,-96.366781
motorway_junction,42.5678981,-93.5541077
motorway_junction,42.5780716,-93.5425416
motorway_junction,42.4917357,-96.430376999999993
motorway_junction,42.4895,-96.4058773
motorway_junction,42.4873666,-96.3957579
motorway_junction,42.4645701,-96.324005
motorway_junction,40.475036,-95.5915633
motorway_junction,40.4797497,-95.5937868
motorway_junction,40.4032632,-95.5530377
motorway_junction,40.4122383,-95.5583508
motorway_junction,40.5481752,-95.626215
motorway_junction,40.5526753,-95.6300199
motorway_junction,40.3982124,-91.5727467
motorway_junction,40.39044,-91.572953
motorway_junction,40.574227,-93.93869
motorway_junction,40.463224,-93.977718
motorway_junction,40.4697321,-93.97622
motorway_junction,40.572692,-93.939794
motorway_junction,40.376936,-94.002498
motorway_junction,42.7366475,-90.4282426
motorway_junction,40.8100729,-91.0878337
motorway_junction,40.8109193,-91.0919044
motorway_junction,41.1747905,-90.3322965
motorway_junction,41.2107619,-90.3317588
motorway_junction,41.2910453,-90.3339192
motorway_junction,41.4316543,-90.1599787
motorway_junction,41.4908706,-90.3388498
motorway_junction,42.4915314,-90.6421317
motorway_junction,42.4626259,-90.510403
motorway_junction,42.491079,-90.641
motorway_junction,40.9838807,-90.3372022
motorway_junction,40.9831012,-90.3367512
motorway_junction,40.9839792,-90.3570883
motorway_junction,40.9523016,-90.4072008
motorway_junction,40.9215785,-90.2907547
motorway_junction,40.9220455,-90.3013071
motorway_junction,40.9812618,-90.3771456
motorway_junction,40.9487465,-90.3336139
motorway_junction,40.9838418,-90.3313905
motorway_junction,40.978723,-90.3837973
motorway_junction,40.9876225,-90.3364679
motorway_junction,41.4578825,-90.501086
motorway_junction,41.536993,-90.3340637
motorway_junction,41.535981,-90.3421339
motorway_junction,41.4666139,-90.4949685
motorway_junction,41.5536216,-90.2453453
motorway_junction,41.6043439,-90.1921248
motorway_junction,41.4574917,-90.4953719
motorway_junction,41.5754313,-90.3621097
motorway_junction,41.5360452,-90.3412394
motorway_junction,41.5681301,-90.3561322
motorway_junction,41.470997,-90.5027435
motorway_junction,41.4619922,-90.495311
motorway_junction,41.4974241,-90.5931755
motorway_junction,40.895862,-90.662158
motorway_junction,40.9247655,-90.6053854
motorway_junction,40.885502,-90.661283
motorway_junction,40.9210181,-90.5240279
motorway_junction,40.925063,-90.640227
motorway_junction,40.924942,-90.640902
motorway_junction,40.9192167,-90.5111707
motorway_junction,42.7133337,-90.4641949
motorway_junction,42.7177717,-90.4513954
motorway_junction,42.728294,-90.4390465
motorway_junction,42.8838501,-90.172478
motorway_junction,42.7136332,-90.4797946
motorway_junction,42.8454097,-90.1991358
motorway_junction,42.8901421,-90.1606995
motorway_junction,42.8528527,-90.2003086
motorway_junction,42.7427222,-90.3435276
motorway_junction,42.7467964,-90.3338039
motorway_junction,42.711087,-90.4918646
motorway_junction,42.4486743,-93.5684917
motorway_junction,42.4423162,-93.5693432
motorway_junction,42.4486584,-93.5767977
motorway_junction,42.448774,-93.5689251
motorway_junction,42.5183139,-90.6152793
motorway_junction,42.520853,-90.6148703
motorway_junction,42.5551458,-90.6098161
motorway_junction,42.6125832,-90.5885611
motorway_junction,42.6216132,-90.5839299
motorway_junction,42.5321739,-90.612743
motorway_junction,40.9768261,-90.3881526
motorway_junction,40.9836833,-90.3358991
motorway_junction,40.9837246,-90.3420347
motorway_junction,40.9833569,-90.3701524
motorway_junction,42.0073037,-92.9871066
motorway_junction,41.4558094,-90.5428533
motorway_junction,41.0914001,-92.4169075
motorway_junction,41.0022841,-92.3107278
motorway_junction,41.0098466,-92.3704899
motorway_junction,41.0220029,-92.3787125
motorway_junction,41.0457175,-92.3722885
motorway_junction,41.0901495,-92.4029642
motorway_junction,41.0043814,-92.2971205
motorway_junction,41.0006505,-92.2447967
motorway_junction,40.9960951,-92.2297008
motorway_junction,41.0197512,-92.3785039
motorway_junction,41.0313673,-92.3779514
motorway_junction,41.0551649,-92.3739156
motorway_junction,41.0113637,-92.0252413
motorway_junction,41.0016626,-92.0183256
motorway_junction,41.0033638,-92.1545389
motorway_junction,41.0038737,-92.1716484
motorway_junction,40.9844604,-91.9542637
motorway_junction,40.9829675,-91.9715345
motorway_junction,40.997511,-91.91893
motorway_junction,41.0027966,-91.9055297
motorway_junction,42.0229234,-93.7341415
motorway_junction,42.0079863,-93.0122243
motorway_junction,42.0035281,-92.9517364
motorway_junction,42.0029594,-92.8904193
motorway_junction,42.0035964,-92.9197147
motorway_junction,42.0104338,-92.7924638
motorway_junction,40.6054476,-91.5609079
motorway_junction,40.6185985,-91.5592175
motorway_junction,40.6331169,-91.5564283
motorway_junction,40.6450163,-91.5577884
motorway_junction,41.2544961,-92.640848
motorway_junction,41.2649751,-92.6476975
motorway_junction,41.2902566,-92.6744744
motorway_junction,41.3019461,-92.6750345
motorway_junction,41.1697746,-92.6279276
motorway_junction,41.1767412,-92.6362453
motorway_junction,41.1583012,-92.622465
motorway_junction,41.143819,-92.6157
motorway_junction,41.5110293,-93.652582
motorway_junction,41.5960793,-93.6323931
motorway_junction,41.5957747,-93.6439924
motorway_junction,41.5958848,-93.6363
motorway_junction,41.4106728,-92.9475079
motorway_junction,41.389716,-92.9058428
motorway_junction,41.3895931,-92.9200538
motorway_junction,41.3897325,-92.8778237
motorway_junction,41.3896154,-92.8633612
motorway_junction,42.0115642,-92.7771997
motorway_junction,42.2250041,-91.1717751
motorway_junction,42.2355379,-91.1700036
motorway_junction,42.2082517,-91.1818593
motorway_junction,42.2066013,-91.1960303
motorway_junction,42.3106797,-90.9895908
motorway_junction,42.3105976,-91.0040216
motorway_junction,42.3003953,-91.0290166
motorway_junction,42.4186414,-90.7013618
motorway_junction,42.4220245,-90.6940048
motorway_junction,42.4819017,-90.6667275
motorway_junction,42.5921355,-90.6007398
motorway_junction,42.5761064,-90.6096723
motorway_junction,41.67238,-93.5777806
motorway_junction,42.3102377,-93.569556
motorway_junction,42.5095308,-96.4934557
motorway_junction,42.5283363,-96.499648
motorway_junction,42.5523635,-96.5107408
motorway_junction,42.6071278,-96.5794073
motorway_junction,42.4490233,-93.9118756
motorway_junction,42.4489538,-93.7258624
motorway_junction,42.448904,-93.6470187
motorway_junction,42.4491046,-93.6333011
motorway_junction,42.4492317,-93.8076189
motorway_junction,42.448974,-93.8232603
motorway_junction,42.4608864,-93.0438933
motorway_junction,42.4523359,-93.0593285
motorway_junction,42.4265482,-93.1362229
motorway_junction,42.4624865,-92.9333101
motorway_junction,42.4634594,-92.9178273
motorway_junction,42.4626821,-92.7774102
motorway_junction,42.4630149,-92.7603843
motorway_junction,42.4602831,-92.6234182
motorway_junction,42.4622083,-92.6389222
motorway_junction,42.4641204,-92.5270132
motorway_junction,42.4632436,-92.5417403
motorway_junction,42.4648838,-92.4738303
motorway_junction,42.4649089,-92.4583589
motorway_junction,42.4645422,-92.450498
motorway_junction,42.4536196,-92.3828903
motorway_junction,42.4599386,-92.2906538
motorway_junction,42.461581,-92.3144848
motorway_junction,42.4584677,-92.3144971
motorway_junction,42.4538789,-92.3131109
motorway_junction,42.4720667,-92.3211881
motorway_junction,42.4963055,-92.3466035
motorway_junction,42.4941423,-92.3432607
motorway_junction,42.5378302,-92.4051693
motorway_junction,42.5435798,-92.4247424
motorway_junction,42.4986326,-92.3602968
motorway_junction,42.519856,-92.3900015
motorway_junction,42.5115496,-92.3814001
motorway_junction,42.5377994,-92.4167058
motorway_junction,41.7503252,-93.8141439
motorway_junction,41.832028,-93.9166365
motorway_junction,41.8350535,-93.9306124
motorway_junction,41.8356456,-94.0351339
motorway_junction,41.8358005,-94.021556
motorway_junction,41.5965705,-93.5967555
motorway_junction,41.5951696,-93.611671
motorway_junction,41.6036924,-93.580274
motorway_junction,41.6006204,-93.5855428
motorway_junction,41.7002125,-91.64163
motorway_junction,41.687569,-91.533424
motorway_junction,41.6595527,-93.5757746
motorway_junction,41.653612,-93.566143
motorway_junction,42.325624,-96.313351
motorway_junction,42.304584,-96.3013172
motorway_junction,41.664194,-91.3400613
motorway_junction,41.6805518,-93.3859932
motorway_junction,41.680272,-93.374842
motorway_junction,41.680642,-93.360644
motorway_junction,42.4506065,-94.1253401
motorway_junction,42.4497753,-92.1704079
motorway_junction,42.4710027,-91.4360472
motorway_junction,42.4701032,-91.3396906
motorway_junction,42.4712359,-91.2816558
motorway_junction,42.471182,-91.2625488
motorway_junction,42.4692146,-91.10562
motorway_junction,42.4696315,-91.1218579
motorway_junction,42.4393332,-91.0000137
motorway_junction,42.4390756,-91.0115378
motorway_junction,42.4408514,-90.8433436
motorway_junction,42.4407985,-90.8568803
motorway_junction,43.087653,-93.3425903
motorway_junction,43.1071008,-93.3491388
motorway_junction,43.10165,-93.3366288
motorway_junction,43.0727136,-93.34332
motorway_junction,43.0613925,-93.3424931
motorway_junction,42.9746666,-93.3472375
motorway_junction,42.985593,-93.3420555
motorway_junction,42.9379219,-93.3505772
motorway_junction,42.9495948,-93.3509287
motorway_junction,43.1293238,-93.3559876
motorway_junction,43.1378409,-93.3562499
motorway_junction,43.1421717,-93.3557462
motorway_junction,43.1505453,-93.3559791
motorway_junction,43.193654,-93.3517387
motorway_junction,43.2048224,-93.3490732
motorway_junction,43.1168678,-93.0306533
motorway_junction,43.1118196,-93.1297484
motorway_junction,43.1151105,-93.1140199
motorway_junction,43.1040657,-93.2089326
motorway_junction,43.1054761,-93.2523797
motorway_junction,43.1052548,-93.2688395
motorway_junction,42.7088838,-92.5340743
motorway_junction,42.6857932,-92.4750766
motorway_junction,42.5562722,-92.4248999
motorway_junction,42.5662716,-92.4272731
motorway_junction,42.9709662,-92.3179707
motorway_junction,42.9646691,-92.3174717
motorway_junction,42.6652174,-92.3418828
motorway_junction,42.6773415,-92.342088
motorway_junction,40.8124621,-91.0977001
motorway_junction,40.8137957,-91.1014413
motorway_junction,40.814942,-91.1055904
motorway_junction,40.8161611,-91.1152939
motorway_junction,40.81907,-91.1469901
motorway_junction,40.816156,-91.1640221
motorway_junction,40.8173062,-91.1706925
motorway_junction,40.8351295,-91.2016001
motorway_junction,40.8210079,-91.1840563
motorway_junction,40.8351445,-91.2157308
motorway_junction,40.8319665,-91.2678951
motorway_junction,40.8287318,-91.2755411
motorway_junction,40.826181,-91.1896696
motorway_junction,41.5921943,-93.8012184
motorway_junction,41.5854474,-90.3681584
motorway_junction,42.5581887,-96.3367499
motorway_junction,42.7695552,-96.2094336
motorway_junction,42.7586874,-96.209117
motorway_junction,42.8189843,-96.1677966
motorway_junction,42.817298,-96.1806143
motorway_junction,42.7879225,-96.2062031
motorway_junction,42.7980511,-96.2024729
motorway_junction,42.9688248,-96.0233165
motorway_junction,42.9617778,-96.0248705
motorway_junction,41.4345972,-90.3286949
motorway_junction,41.4402146,-90.3292834
motorway_junction,41.4405294,-90.3305586
motorway_junction,41.4449244,-90.3319544
motorway_junction,41.4396913,-90.3298599
motorway_junction,41.4409894,-90.3298988
motorway_junction,41.4591495,-90.3382646
motorway_junction,41.4861294,-90.3385832
motorway_junction,41.5351854,-90.3417763
motorway_junction,41.5308986,-90.3414338
motorway_junction,41.5369054,-90.3414544
motorway_junction,41.5411742,-90.3417754
motorway_junction,41.537484,-90.334457
motorway_junction,41.3003526,-93.0650564
motorway_junction,41.3020097,-93.1027497
motorway_junction,41.3053829,-93.1160235
motorway_junction,41.2998299,-93.0804927
motorway_junction,42.4483402,-93.2526323
motorway_junction,42.4479285,-93.2675813
motorway_junction,41.5362463,-90.3276829
motorway_junction,41.535215,-90.3215492
motorway_junction,41.535591,-90.348766
motorway_junction,41.4290757,-90.1549513
motorway_junction,41.253204,-95.9536948
motorway_junction,41.2492828,-95.9536856
motorway_junction,41.2280527,-95.9551033
motorway_junction,41.2247794,-95.9517823
motorway_junction,41.2264514,-95.948904
motorway_junction,41.2268978,-95.940845
motorway_junction,41.2262621,-95.952715799999993
motorway_junction,41.2259067,-95.9685754
motorway_junction,41.2259806,-95.9666494
motorway_junction,41.2609448,-96.0748934
motorway_junction,41.2560029,-96.0764664
motorway_junction,41.2634063,-96.069669
motorway_junction,41.2632345,-96.1134668
motorway_junction,41.2632658,-96.1260854
motorway_junction,41.2632653,-96.1348994
motorway_junction,41.2631441,-96.154362
motorway_junction,41.2631211,-96.1453102
motorway_junction,41.2630893,-96.1881935
motorway_junction,41.2629318,-96.228378
motorway_junction,41.491632,-91.5517404
motorway_junction,41.4822681,-91.550847
motorway_junction,41.6141802,-91.550682
motorway_junction,41.2854764,-91.5326333
motorway_junction,40.9683229,-96.3934065
motorway_junction,41.454499,-90.4950839
motorway_junction,41.4578888,-90.494967
motorway_junction,41.4575678,-90.4902959
motorway_junction,42.4913834,-96.4120674
motorway_junction,42.4464592,-96.3751897
motorway_junction,41.5889292,-93.8149579
motorway_junction,41.5920574,-93.7974728
motorway_junction,43.1572241,-95.8663452
motorway_junction,43.163473,-95.8536746
motorway_junction,43.1639755,-95.8301947
motorway_junction,43.1698213,-95.8152786
motorway_junction,42.403321,-93.5705811
motorway_junction,42.4764418,-93.568879
motorway_junction,43.1805585,-95.8127055
motorway_junction,43.1918285,-95.8132232
motorway_junction,42.5093339,-93.5678187
motorway_junction,42.5204591,-93.5676207
motorway_junction,43.0923263,-93.342873
motorway_junction,43.102662,-93.3312918
motorway_junction,43.3815953,-95.7518383
motorway_junction,43.4031596,-95.7170672
motorway_junction,41.5599676,-90.2376839
motorway_junction,41.6128103,-90.1943557
motorway_junction,42.4999306,-92.3619519
motorway_junction,42.5122908,-92.3823507
motorway_junction,41.1799474,-90.3325978
motorway_junction,41.3002111,-90.3341669
motorway_junction,41.237606,-90.3319442
motorway_junction,40.9128833,-90.2513858
motorway_junction,40.9476298,-90.333375
motorway_junction,40.9431906,-90.3331675
motorway_junction,42.5156844,-90.6420672
motorway_junction,42.4906045,-90.6792653
motorway_junction,42.5114677,-90.6576478
motorway_junction,42.5087154,-90.6593043
motorway_junction,42.4911331,-90.6808967
motorway_junction,40.3974815,-95.5502358
motorway_junction,41.5059988,-93.571722
motorway_junction,41.2235469,-96.0783571
motorway_junction,41.2004525,-96.0949781
motorway_junction,41.204588,-96.0945176
motorway_junction,40.9424093,-90.409729
motorway_junction,43.4105438,-95.7173359
motorway_junction,43.438129000000004,-95.7136512
motorway_junction,43.3845157,-95.7396518
motorway_junction,42.9928321,-95.9937977
motorway_junction,41.252096,-96.0816559
motorway_junction,41.2345943,-96.0860839
motorway_junction,41.3255994,-96.065229
motorway_junction,41.2236432,-96.0137008
motorway_junction,41.2318808,-95.9071022
motorway_junction,40.9887159,-91.5437313
motorway_junction,40.9854932,-91.6044228
motorway_junction,41.4985874,-95.745856
motorway_junction,41.6518076,-93.7452787
motorway_junction,41.6525372,-93.7275633
motorway_junction,41.592315,-93.777737
motorway_junction,41.5921947,-93.7774523
motorway_junction,41.5952401,-93.774475
motorway_junction,41.5541302,-93.7762864
motorway_junction,41.564309,-93.7770323
motorway_junction,41.5191472,-94.0810018
motorway_junction,41.5207278,-94.0724531
motorway_junction,41.539473,-94.0183464
motorway_junction,41.5461761,-93.960337
motorway_junction,41.5533875,-93.9276885
motorway_junction,41.5616237,-93.8861736
motorway_junction,41.592347,-93.7635633
motorway_junction,41.732724,-93.7755349
motorway_junction,41.7401015,-93.7773948
motorway_junction,41.6876469,-91.8032212
motorway_junction,41.6941359,-91.6383506
motorway_junction,41.6948038,-91.6383306
motorway_junction,41.6935655,-91.6086489
motorway_junction,41.6014137,-93.5831858
motorway_junction,41.9957457,-96.1120836
motorway_junction,42.1307214,-96.2062058
motorway_junction,41.6646707,-93.4725521
motorway_junction,42.7209137,-92.5343874
motorway_junction,41.935268,-96.1039889
motorway_junction,42.0306454,-96.1357607
motorway_junction,41.9966713,-90.6557017
motorway_junction,42.0098413,-90.6571501
motorway_junction,42.0449663,-90.6660612
motorway_junction,42.0431374,-90.6570014
motorway_junction,41.8261145,-90.5694181
motorway_junction,41.8039935,-90.5669413
motorway_junction,41.807341,-90.5451779
motorway_junction,42.4201906,-90.6944561
motorway_junction,42.5004327,-90.6618576
motorway_junction,42.063668,-90.6826547
motorway_junction,42.0744946,-90.683305
motorway_junction,40.9590341,-91.5192317
motorway_junction,41.4581452,-90.495471
motorway_junction,41.458308,-90.4950971
motorway_junction,41.5013498,-90.5079959
motorway_junction,41.4539578,-90.4763436
motorway_junction,41.7546482,-93.5715653
motorway_junction,41.3049881,-95.9467279
motorway_junction,41.3545494,-95.9005818
motorway_junction,41.3547701,-95.9004204
motorway_junction,41.2629635,-95.938777
motorway_junction,42.8409108,-92.5411368
motorway_junction,42.853122,-92.5448763
motorway_junction,41.3329978,-91.5517903
motorway_junction,41.3417059,-91.5524276
motorway_junction,40.8181457,-91.1359017
motorway_junction,40.8177405,-91.1312915
motorway_junction,42.4401754,-90.9237069
motorway_junction,42.4394784,-90.9389441
motorway_junction,41.926606,-91.6452097
motorway_junction,42.4495089,-92.2122003
motorway_junction,42.4970262,-92.3515159
motorway_junction,42.7499835,-92.5343813
motorway_junction,42.739449,-92.5336252
motorway_junction,42.9569527,-92.5531954
motorway_junction,42.9477887,-92.5478452
motorway_junction,43.4271933,-95.7144463
motorway_junction,41.4709181,-90.4948529
motorway_junction,41.4716538,-90.4945259
motorway_junction,41.471948,-90.4892203
motorway_junction,41.4686844,-90.6116704
motorway_junction,41.4916872,-90.5940542
motorway_junction,41.4642057,-90.6147147
motorway_junction,41.4602957,-90.6105693
motorway_junction,41.4589724,-90.61775
motorway_junction,41.4801302,-90.6039302
motorway_junction,41.4863412,-90.6000113
motorway_junction,41.4676494,-90.6181669
motorway_junction,41.4636316,-90.6145868
motorway_junction,41.4494299,-90.5528041
motorway_junction,41.4863193,-90.5001073
motorway_junction,41.4981693,-90.5071282
motorway_junction,41.5123824,-90.5129223
motorway_junction,41.5092049,-90.5103836
motorway_junction,41.5973128,-90.6756987
motorway_junction,40.911548,-90.2485467
motorway_junction,41.9675419,-91.6709745
motorway_junction,41.4545287,-90.4256996
motorway_junction,41.96498,-92.5395792
motorway_junction,41.9705236,-92.5515492
motorway_junction,41.9824157,-92.5805199
motorway_junction,41.9830292,-92.5906074
motorway_junction,41.3543087,-95.900252
motorway_junction,42.494684,-96.4755372
motorway_junction,42.4517117,-94.2936673
motorway_junction,42.4522577,-94.2789484
motorway_junction,42.4499758,-94.6616151
motorway_junction,40.4153746,-91.1076131
motorway_junction,40.4087087,-91.1190286
motorway_junction,41.2634064,-96.0777739
motorway_junction,41.2629345,-96.0875005
motorway_junction,41.263814000000004,-96.080902
motorway_junction,41.2630551,-96.1077569
motorway_junction,41.2630888,-96.1738417
motorway_junction,41.2628268,-96.2218366
motorway_junction,40.8171118,-91.1200088
motorway_junction,41.506251,-93.5721213
motorway_junction,42.4497107,-94.6759888
motorway_junction,42.4539534,-94.961572
motorway_junction,42.4541948,-94.9465452
motorway_junction,42.4730383,-95.1546299
motorway_junction,40.6244263,-91.4049651
motorway_junction,40.6285709,-91.3919211
motorway_junction,40.6703782,-91.3321738
motorway_junction,40.6705262,-91.3502415
motorway_junction,40.6722783,-91.2656561
motorway_junction,40.670468,-91.2774893
motorway_junction,40.6707137,-91.3206
motorway_junction,40.6645707,-91.3608521
motorway_junction,42.503228,-92.3948173
motorway_junction,42.5024579,-92.3926242
motorway_junction,42.7197992,-92.3374544
motorway_junction,42.4950609,-90.6629234
motorway_junction,41.2213191,-95.9531097
motorway_junction,41.2610012,-95.9523745
motorway_junction,42.4490171,-96.4416452
motorway_junction,42.4711999,-95.1423046
motorway_junction,42.4481884,-93.5136624
motorway_junction,42.4488794,-93.569782
motorway_junction,41.4403896,-90.3395305
motorway_junction,42.4262916,-93.151219
motorway_junction,42.4478955,-93.3792941
motorway_junction,42.4478416,-93.3919449
motorway_junction,43.2905769,-93.3501697
motorway_junction,42.4482173,-93.5288798
motorway_junction,42.2328832,-93.5710458
motorway_junction,42.4907061,-90.6944863
motorway_junction,41.0504155,-95.8205536
motorway_junction,40.9795129,-90.3361643
motorway_junction,40.9843116,-90.3363732
motorway_junction,40.9791734,-90.3820369
motorway_junction,42.4655281,-91.4734936
motorway_junction,41.6619198,-93.4842469
motorway_junction,42.2433611,-93.5706796
motorway_junction,41.3118688,-93.1313865
motorway_junction,41.6697443,-93.4571112
motorway_junction,40.9981974,-91.5467809
motorway_junction,41.2239853,-96.0359247
motorway_junction,41.2230476,-95.9958268
motorway_junction,41.2237486,-96.031958
motorway_junction,41.2629333,-96.1860346
motorway_junction,40.9758917,-96.3824139
motorway_junction,41.2270545,-95.9399361
motorway_junction,41.4972632,-94.9376476
motorway_junction,41.5930786,-93.6655685
motorway_junction,42.0398299,-93.5700444
motorway_junction,42.6440643,-92.4516329
motorway_junction,41.9830315,-91.6649745
motorway_junction,41.49922,-90.5930227
motorway_junction,41.5050791,-90.5909638
motorway_junction,42.0071219,-93.6730342
motorway_junction,41.8259131,-90.5697406
motorway_junction,41.8254233,-90.5693363
motorway_junction,41.7686321,-93.570444
motorway_junction,42.4530621,-92.317622600000007
motorway_junction,42.4545475,-92.3115582
motorway_junction,41.4542946,-90.4953224
motorway_junction,41.4425305,-90.6204534
motorway_junction,41.4447089,-90.620658
motorway_junction,41.4638912,-90.6145384
motorway_junction,41.4638823,-90.6148125
motorway_junction,41.5105943,-90.5828174
motorway_junction,41.5114622,-90.5797675
motorway_junction,41.4755313,-90.4942965
motorway_junction,41.4714743,-90.4947199
motorway_junction,41.4713061,-90.4946292
motorway_junction,41.5602919,-90.3441151
motorway_junction,41.5530767,-90.3414606
motorway_junction,40.9596917,-91.5192301
motorway_junction,40.9592553,-91.5219604
motorway_junction,42.474669,-96.3236506
motorway_junction,42.0300883,-91.7094609
motorway_junction,42.4712654,-91.1396262
motorway_junction,41.0357465,-95.8175467
motorway_junction,41.8226119,-93.5707348
motorway_junction,41.839412,-93.5711988
motorway_junction,42.607802,-92.4413082
motorway_junction,42.6191284,-92.4457665
motorway_junction,41.2321064,-95.8858878
motorway_junction,41.2923469,-91.5342115
motorway_junction,42.0149779,-91.761728
motorway_junction,42.4892154,-96.4049505
motorway_junction,41.2723041,-91.199185
motorway_junction,41.280938,-91.1994988
motorway_junction,41.3097357,-91.2002503
motorway_junction,41.5734482,-93.8457456
motorway_junction,42.009538,-91.770858
motorway_junction,41.9843937,-91.7762254
motorway_junction,41.974193,-91.7776848
motorway_junction,41.9685866,-91.7784421
motorway_junction,41.956808,-91.7727447
motorway_junction,41.3009087,-91.1968482
motorway_junction,41.6518912,-93.7488797
motorway_junction,41.6513732,-93.7616758
motorway_junction,42.4836734,-96.3909908
motorway_junction,41.2319275,-95.834431
motorway_junction,41.8191648,-93.2968073
motorway_junction,41.8114815,-93.3062524
motorway_junction,41.2630304,-96.142933
motorway_junction,43.1058997,-93.1936599
motorway_junction,41.7260105,-91.6422925
motorway_junction,41.720519,-91.641917
motorway_junction,41.2320252,-95.8574347
motorway_junction,41.9624318,-91.7827799
